year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,dateInt,date
2016,8,18,6,117.0,117.0,2.0,64.0,1000.0,10.0,24.2,997.8,23.2,0.0,E,0.9,Aotizhongxin,20160818,2016-08-18
2016,8,18,7,110.0,110.0,2.0,69.0,1100.0,2.0,23.5,997.7,22.3,0.5,E,1.2,Aotizhongxin,20160818,2016-08-18
2016,8,18,8,85.0,85.0,2.0,63.0,1300.0,2.0,22.9,997.7,21.9,5.5,ENE,2.1,Aotizhongxin,20160818,2016-08-18
2016,8,18,9,82.0,82.0,2.0,62.0,1700.0,2.0,23.1,997.4,22.4,1.0,ENE,2.0,Aotizhongxin,20160818,2016-08-18
2016,8,18,10,83.0,83.0,2.0,63.0,1800.0,2.0,23.1,997.5,22.4,2.6,ENE,1.4,Aotizhongxin,20160818,2016-08-18
2016,8,18,11,58.0,58.0,2.0,60.0,1600.0,8.0,23.2,997.1,22.5,4.7,ENE,1.4,Aotizhongxin,20160818,2016-08-18
2016,8,18,12,68.0,68.0,2.0,64.0,2300.0,4.0,23.0,996.9,22.3,3.2,E,1.8,Aotizhongxin,20160818,2016-08-18
2016,8,18,13,77.0,77.0,2.0,53.0,2300.0,22.0,22.9,996.6,22.2,0.4,ENE,2.1,Aotizhongxin,20160818,2016-08-18
2016,8,18,14,76.0,76.0,2.0,43.0,2100.0,37.0,22.9,996.6,22.2,0.5,NNE,1.5,Aotizhongxin,20160818,2016-08-18
2016,8,18,15,73.0,73.0,2.0,37.0,2100.0,47.0,22.6,996.5,21.9,1.4,NE,1.3,Aotizhongxin,20160818,2016-08-18
2016,8,18,16,60.0,60.0,2.0,34.0,1700.0,61.0,22.6,996.6,21.8,1.9,NNE,1.5,Aotizhongxin,20160818,2016-08-18
2016,8,18,17,60.0,60.0,2.0,39.0,1700.0,62.0,22.8,996.8,21.8,0.4,N,1.6,Aotizhongxin,20160818,2016-08-18
2016,8,18,18,67.0,67.0,2.0,43.0,2000.0,47.0,22.9,996.9,22.1,0.6,NNE,1.5,Aotizhongxin,20160818,2016-08-18
2016,8,18,19,49.0,49.0,2.0,37.0,1600.0,56.0,22.8,997.5,22.0,0.7,NE,1.6,Aotizhongxin,20160818,2016-08-18
2016,8,18,20,45.0,45.0,2.0,38.0,1600.0,45.0,22.8,998.1,21.8,0.0,N,1.4,Aotizhongxin,20160818,2016-08-18
2016,8,18,21,60.0,60.0,2.0,42.0,1900.0,27.0,23.4,998.4,22.2,0.0,NW,1.3,Aotizhongxin,20160818,2016-08-18
2016,8,18,22,61.0,61.0,2.0,51.0,2300.0,18.0,23.6,998.3,22.4,0.0,NNW,0.8,Aotizhongxin,20160818,2016-08-18
2016,8,18,23,56.0,56.0,2.0,47.0,2200.0,18.0,23.2,998.5,22.4,0.0,ENE,0.6,Aotizhongxin,20160818,2016-08-18
2016,8,19,0,47.0,47.0,2.0,56.0,2100.0,7.0,23.2,998.8,22.5,0.0,NE,0.5,Aotizhongxin,20160819,2016-08-19
2016,8,19,1,31.0,31.0,2.0,47.0,1800.0,15.0,23.5,998.7,21.8,0.0,N,1.3,Aotizhongxin,20160819,2016-08-19
2016,8,19,2,27.0,27.0,2.0,58.0,1700.0,2.0,24.5,998.6,21.6,0.0,NNE,1.2,Aotizhongxin,20160819,2016-08-19
2016,8,19,3,23.0,23.0,2.0,49.0,1500.0,8.0,24.3,998.6,21.6,0.0,NNE,1.3,Aotizhongxin,20160819,2016-08-19
2016,8,19,4,17.0,17.0,2.0,35.0,1200.0,18.0,24.7,998.9,21.2,0.0,NNE,2.2,Aotizhongxin,20160819,2016-08-19
2016,8,19,5,15.0,15.0,2.0,36.0,1000.0,15.0,24.4,999.3,21.1,0.0,NNE,1.8,Aotizhongxin,20160819,2016-08-19
2016,8,19,6,13.0,13.0,2.0,37.0,800.0,18.0,24.4,1000.5,20.3,0.0,NNE,1.5,Aotizhongxin,20160819,2016-08-19
2016,8,19,7,14.0,14.0,2.0,44.0,1000.0,7.0,25.0,1000.7,20.0,0.0,N,1.7,Aotizhongxin,20160819,2016-08-19
2016,8,19,8,11.0,11.0,2.0,39.0,800.0,30.0,26.8,1001.2,20.4,0.0,NE,2.0,Aotizhongxin,20160819,2016-08-19
2016,8,19,9,13.0,13.0,2.0,36.0,900.0,40.0,28.2,1001.9,20.5,0.0,NNE,2.0,Aotizhongxin,20160819,2016-08-19
2016,8,19,10,17.0,17.0,2.0,28.0,600.0,67.0,29.1,1002.2,19.1,0.0,NE,3.2,Aotizhongxin,20160819,2016-08-19
2016,8,19,11,6.0,6.0,2.0,16.0,500.0,103.0,30.0,1002.1,19.4,0.0,NNE,2.3,Aotizhongxin,20160819,2016-08-19
2016,8,19,12,12.0,12.0,2.0,12.0,400.0,120.0,30.5,1001.8,20.1,0.0,ENE,3.4,Aotizhongxin,20160819,2016-08-19
2016,8,19,13,9.0,9.0,2.0,12.0,400.0,121.0,31.8,1001.7,18.7,0.0,NNE,3.3,Aotizhongxin,20160819,2016-08-19
2016,8,19,14,9.0,9.0,2.0,11.0,300.0,123.0,32.0,1001.6,18.6,0.0,NE,2.4,Aotizhongxin,20160819,2016-08-19
2016,8,19,15,10.0,10.0,2.0,10.0,300.0,126.0,32.1,1001.4,19.4,0.0,E,2.6,Aotizhongxin,20160819,2016-08-19
2016,8,19,16,14.0,14.0,2.0,14.0,300.0,124.0,32.5,1001.6,20.1,0.0,E,2.5,Aotizhongxin,20160819,2016-08-19
2016,8,19,17,10.0,10.0,2.0,15.0,300.0,132.0,32.4,1001.5,20.0,0.0,ENE,1.8,Aotizhongxin,20160819,2016-08-19
2016,8,19,18,13.0,13.0,2.0,20.0,300.0,130.0,31.7,1001.7,19.7,0.0,ESE,1.5,Aotizhongxin,20160819,2016-08-19
2016,8,19,19,17.0,17.0,2.0,31.0,400.0,122.0,29.6,1002.6,23.1,0.0,S,2.3,Aotizhongxin,20160819,2016-08-19
2016,8,19,20,32.0,32.0,2.0,59.0,900.0,112.0,28.2,1003.3,22.9,0.0,S,2.0,Aotizhongxin,20160819,2016-08-19
2016,8,19,21,44.0,44.0,2.0,41.0,1000.0,104.0,27.5,1004.1,22.4,0.0,S,2.4,Aotizhongxin,20160819,2016-08-19
2016,8,19,22,38.0,38.0,2.0,34.0,900.0,106.0,27.0,1004.6,22.2,0.0,SW,1.8,Aotizhongxin,20160819,2016-08-19
2016,8,19,23,32.0,32.0,2.0,26.0,900.0,116.0,26.7,1004.9,21.9,0.0,SW,1.5,Aotizhongxin,20160819,2016-08-19
2016,8,20,0,23.0,23.0,2.0,35.0,1100.0,100.0,26.3,1005.4,21.3,0.0,SW,1.5,Aotizhongxin,20160820,2016-08-20
2016,8,20,1,36.0,36.0,2.0,32.0,1200.0,89.0,25.8,1005.1,21.0,0.0,SW,1.4,Aotizhongxin,20160820,2016-08-20
2016,8,20,2,44.0,44.0,2.0,59.305833186451636,1300.0,57.0,24.1,1005.3,21.2,0.0,NE,0.3,Aotizhongxin,20160820,2016-08-20
2016,8,20,3,48.0,48.0,2.0,49.0,1400.0,60.0,24.1,1005.1,21.0,0.0,S,0.9,Aotizhongxin,20160820,2016-08-20
2016,8,20,4,58.0,58.0,2.0,48.0,1400.0,42.0,23.0,1005.1,21.4,0.0,ESE,0.5,Aotizhongxin,20160820,2016-08-20
2016,8,20,5,54.0,54.0,2.0,51.0,1300.0,22.0,23.3,1005.0,21.4,0.0,E,0.8,Aotizhongxin,20160820,2016-08-20
2016,8,20,6,48.0,48.0,2.0,67.0,900.0,2.0,23.3,1005.2,21.9,0.0,SSW,0.1,Aotizhongxin,20160820,2016-08-20
2016,8,20,7,42.0,42.0,2.0,67.0,1000.0,2.0,23.9,1005.4,21.8,0.0,ENE,1.5,Aotizhongxin,20160820,2016-08-20
2016,8,20,8,67.0,67.0,2.0,71.0,1400.0,11.0,26.5,1005.8,21.9,0.0,ENE,0.9,Aotizhongxin,20160820,2016-08-20
2016,8,20,9,80.0,80.0,2.0,63.0,1400.0,30.0,27.6,1006.2,22.8,0.0,E,1.2,Aotizhongxin,20160820,2016-08-20
2016,8,20,10,80.0,80.0,2.0,38.0,1100.0,76.0,27.8,1005.8,22.7,0.0,E,1.6,Aotizhongxin,20160820,2016-08-20
2016,8,20,11,65.0,65.0,2.0,29.0,1000.0,116.0,29.0,1005.9,21.8,0.0,N,1.3,Aotizhongxin,20160820,2016-08-20
2016,8,20,12,63.0,63.0,2.0,24.0,800.0,151.0,29.8,1005.2,21.5,0.0,SE,1.2,Aotizhongxin,20160820,2016-08-20
2016,8,20,13,55.0,55.0,2.0,20.0,800.0,188.0,30.8,1004.8,18.9,0.0,SSE,1.1,Aotizhongxin,20160820,2016-08-20
2016,8,20,14,54.0,54.0,2.0,17.0,700.0,211.0,31.5,1004.2,20.1,0.0,ESE,1.1,Aotizhongxin,20160820,2016-08-20
2016,8,20,15,63.0,63.0,2.0,14.0,600.0,220.0,32.1,1003.5,19.4,0.0,E,1.3,Aotizhongxin,20160820,2016-08-20
2016,8,20,16,45.0,45.0,2.0,18.0,700.0,243.0,32.5,1003.3,19.4,0.0,SE,1.3,Aotizhongxin,20160820,2016-08-20
2016,8,20,17,48.0,48.0,2.0,24.0,800.0,273.0,32.2,1002.6,19.8,0.0,SSE,1.2,Aotizhongxin,20160820,2016-08-20
2016,8,20,18,65.0,65.0,2.0,32.0,900.0,286.0,30.8,1002.4,21.3,0.0,S,1.5,Aotizhongxin,20160820,2016-08-20
2016,8,20,19,78.0,78.0,2.0,36.0,1000.0,232.0,29.7,1002.7,22.2,0.0,SW,1.6,Aotizhongxin,20160820,2016-08-20
2016,8,20,20,55.0,55.0,2.0,35.0,900.0,196.0,29.1,1003.3,22.3,0.0,SSW,1.5,Aotizhongxin,20160820,2016-08-20
2016,8,20,21,65.0,65.0,2.0,37.0,1000.0,167.0,28.4,1003.7,22.4,0.0,WSW,0.9,Aotizhongxin,20160820,2016-08-20
2016,8,20,22,60.0,60.0,2.0,34.0,900.0,142.0,27.6,1003.9,22.8,0.0,WSW,0.8,Aotizhongxin,20160820,2016-08-20
2016,8,20,23,57.0,57.0,2.0,38.0,900.0,121.0,26.1,1004.0,23.2,0.0,WSW,0.8,Aotizhongxin,20160820,2016-08-20
2016,8,21,0,57.0,57.0,2.0,43.0,900.0,101.0,25.7,1003.9,23.2,0.0,W,0.6,Aotizhongxin,20160821,2016-08-21
2016,8,21,1,60.0,60.0,2.0,53.0,900.0,67.0,25.0,1003.9,22.9,0.0,W,0.6,Aotizhongxin,20160821,2016-08-21
2016,8,21,2,60.0,60.0,2.0,104.0,1000.0,2.0,24.7,1003.8,22.6,0.0,E,0.6,Aotizhongxin,20160821,2016-08-21
2016,8,21,3,64.0,64.0,2.0,98.0,800.0,2.0,24.2,1003.9,21.9,0.0,NE,1.3,Aotizhongxin,20160821,2016-08-21
2016,8,21,4,50.0,50.0,2.0,94.0,900.0,2.0,23.9,1004.0,21.6,0.0,ENE,0.9,Aotizhongxin,20160821,2016-08-21
2016,8,21,5,51.0,51.0,2.0,85.0,800.0,2.0,23.5,1004.7,21.6,0.0,NE,0.8,Aotizhongxin,20160821,2016-08-21
2016,8,21,6,51.0,51.0,2.0,62.0,600.0,15.0,23.5,1005.0,21.6,0.0,NE,0.8,Aotizhongxin,20160821,2016-08-21
2016,8,21,7,43.0,43.0,2.0,53.0,600.0,18.0,25.4,1005.7,22.3,0.0,ENE,0.9,Aotizhongxin,20160821,2016-08-21
2016,8,21,8,38.0,38.0,2.0,44.0,600.0,32.0,27.0,1005.9,22.2,0.0,E,1.3,Aotizhongxin,20160821,2016-08-21
2016,8,21,9,37.0,37.0,2.0,32.0,600.0,66.0,28.6,1006.0,22.4,0.0,ENE,1.7,Aotizhongxin,20160821,2016-08-21
2016,8,21,10,39.0,39.0,2.0,31.0,600.0,103.0,29.9,1006.1,22.1,0.0,ENE,1.0,Aotizhongxin,20160821,2016-08-21
2016,8,21,11,39.0,39.0,2.0,23.0,700.0,162.0,31.1,1005.7,22.1,0.0,ENE,1.2,Aotizhongxin,20160821,2016-08-21
2016,8,21,12,45.0,45.0,2.0,18.0,700.0,206.0,32.2,1005.2,21.4,0.0,NNW,1.2,Aotizhongxin,20160821,2016-08-21
2016,8,21,13,31.0,31.0,2.0,16.0,600.0,228.0,33.2,1004.9,22.0,0.0,E,1.8,Aotizhongxin,20160821,2016-08-21
2016,8,21,14,43.0,43.0,2.0,17.0,600.0,261.0,33.9,1004.6,22.3,0.0,SW,1.2,Aotizhongxin,20160821,2016-08-21
2016,8,21,15,66.0,66.0,2.0,33.0,800.0,350.0,33.8,1004.2,22.6,0.0,S,2.1,Aotizhongxin,20160821,2016-08-21
2016,8,21,16,65.0,65.0,2.0,32.0,600.0,332.0,33.4,1004.3,21.9,0.0,SSW,2.5,Aotizhongxin,20160821,2016-08-21
2016,8,21,17,47.0,47.0,2.0,25.0,500.0,281.0,33.1,1004.5,21.3,0.0,S,1.7,Aotizhongxin,20160821,2016-08-21
2016,8,21,18,43.0,43.0,2.0,26.0,600.0,253.0,32.3,1004.8,21.5,0.0,S,1.9,Aotizhongxin,20160821,2016-08-21
2016,8,21,19,47.0,47.0,2.0,26.0,600.0,226.0,31.5,1005.2,21.9,0.0,SSW,2.1,Aotizhongxin,20160821,2016-08-21
2016,8,21,20,49.0,49.0,2.0,24.0,900.0,219.0,30.8,1005.7,21.6,0.0,SSW,1.6,Aotizhongxin,20160821,2016-08-21
2016,8,21,21,58.0,58.0,2.0,26.0,1100.0,218.0,29.8,1006.5,22.3,0.0,SE,2.4,Aotizhongxin,20160821,2016-08-21
2016,8,21,22,66.0,66.0,2.0,34.0,1300.0,183.0,29.1,1006.9,21.8,0.0,S,2.5,Aotizhongxin,20160821,2016-08-21
2016,8,21,23,77.0,77.0,3.0,36.0,1400.0,155.0,28.4,1007.1,21.7,0.0,SSW,1.5,Aotizhongxin,20160821,2016-08-21
2016,8,22,0,74.0,74.0,4.0,28.0,2000.0,137.0,28.0,1007.6,20.8,0.0,SSW,1.5,Aotizhongxin,20160822,2016-08-22
2016,8,22,1,71.0,71.0,3.0,31.0,2000.0,114.0,27.4,1007.4,20.7,0.0,SSW,1.8,Aotizhongxin,20160822,2016-08-22
2016,8,22,2,67.0,67.0,8.0,59.305833186451636,1600.0,104.0,27.0,1007.5,20.3,0.0,SSW,1.0,Aotizhongxin,20160822,2016-08-22
2016,8,22,3,67.0,67.0,7.0,33.0,1200.0,105.0,25.2,1007.5,21.3,0.0,W,0.7,Aotizhongxin,20160822,2016-08-22
2016,8,22,4,67.0,67.0,7.0,25.0,1300.0,42.0,24.2,1007.6,21.3,0.0,SE,0.2,Aotizhongxin,20160822,2016-08-22
2016,8,22,5,50.0,50.0,7.0,24.0,1100.0,101.0,24.6,1008.3,21.3,0.0,NE,1.5,Aotizhongxin,20160822,2016-08-22
2016,8,22,6,62.0,62.0,6.0,37.0,1200.0,74.0,24.3,1008.6,22.0,0.0,NE,1.2,Aotizhongxin,20160822,2016-08-22
2016,8,22,7,72.0,72.0,7.0,73.0,1600.0,26.0,26.0,1008.7,22.5,0.0,E,0.9,Aotizhongxin,20160822,2016-08-22
2016,8,22,8,70.0,70.0,8.0,66.0,1400.0,39.0,28.2,1008.9,20.2,0.0,SE,1.0,Aotizhongxin,20160822,2016-08-22
2016,8,22,9,42.0,42.0,8.0,43.0,1000.0,77.0,29.4,1008.8,16.6,0.0,WSW,1.5,Aotizhongxin,20160822,2016-08-22
2016,8,22,10,34.0,34.0,8.0,37.0,700.0,93.0,30.7,1008.7,15.9,0.0,WSW,1.7,Aotizhongxin,20160822,2016-08-22
2016,8,22,11,26.0,26.0,7.0,28.0,500.0,111.0,31.8,1008.2,16.9,0.0,SW,2.2,Aotizhongxin,20160822,2016-08-22
2016,8,22,12,31.0,31.0,8.0,12.0,500.0,166.0,32.3,1007.6,18.1,0.0,WSW,2.6,Aotizhongxin,20160822,2016-08-22
2016,8,22,13,28.0,28.0,7.0,7.0,400.0,182.0,32.3,1007.1,17.8,0.0,SW,2.9,Aotizhongxin,20160822,2016-08-22
2016,8,22,14,26.0,26.0,6.0,10.0,300.0,164.0,33.0,1006.4,18.8,0.0,SSW,2.0,Aotizhongxin,20160822,2016-08-22
2016,8,22,15,28.0,28.0,7.0,11.0,300.0,179.0,33.1,1006.0,19.2,0.0,SW,2.3,Aotizhongxin,20160822,2016-08-22
2016,8,22,16,30.0,30.0,6.0,13.0,200.0,163.0,32.7,1005.6,19.2,0.0,SSE,2.4,Aotizhongxin,20160822,2016-08-22
2016,8,22,17,29.0,29.0,6.0,14.0,200.0,163.0,32.5,1005.4,19.7,0.0,SSW,2.7,Aotizhongxin,20160822,2016-08-22
2016,8,22,18,29.0,29.0,6.0,19.0,300.0,174.0,31.8,1005.2,19.4,0.0,SSW,2.0,Aotizhongxin,20160822,2016-08-22
2016,8,22,19,29.0,29.0,6.0,23.0,300.0,167.0,30.9,1005.4,19.3,0.0,SSW,2.3,Aotizhongxin,20160822,2016-08-22
2016,8,22,20,28.0,28.0,6.0,23.0,300.0,156.0,30.3,1005.9,19.7,0.0,SSW,1.6,Aotizhongxin,20160822,2016-08-22
2016,8,22,21,37.0,37.0,6.0,26.0,400.0,137.0,30.1,1006.0,19.5,0.0,S,1.4,Aotizhongxin,20160822,2016-08-22
2016,8,22,22,30.0,30.0,6.0,26.0,400.0,133.0,29.6,1005.9,19.3,0.0,SW,2.3,Aotizhongxin,20160822,2016-08-22
2016,8,22,23,33.0,33.0,6.0,25.0,500.0,128.0,29.3,1005.7,19.9,0.0,SW,2.3,Aotizhongxin,20160822,2016-08-22
2016,8,23,0,50.0,50.0,6.0,27.0,500.0,120.0,28.2,1005.4,20.7,0.0,S,1.6,Aotizhongxin,20160823,2016-08-23
2016,8,23,1,42.0,42.0,6.0,34.0,500.0,99.0,27.5,1005.3,20.6,0.0,SSW,2.4,Aotizhongxin,20160823,2016-08-23
2016,8,23,2,52.0,52.0,6.0,31.0,500.0,83.0,27.1,1004.8,20.0,0.0,SSW,1.7,Aotizhongxin,20160823,2016-08-23
2016,8,23,3,60.0,60.0,7.0,33.0,600.0,66.0,26.4,1004.5,20.0,0.0,SSE,1.6,Aotizhongxin,20160823,2016-08-23
2016,8,23,4,77.0,77.0,7.0,33.0,600.0,63.0,26.0,1004.3,20.3,0.0,S,1.7,Aotizhongxin,20160823,2016-08-23
2016,8,23,5,84.0,84.0,7.0,32.0,600.0,63.0,25.4,1004.1,20.9,0.0,SSE,1.2,Aotizhongxin,20160823,2016-08-23
2016,8,23,6,63.0,63.0,7.0,35.0,600.0,56.0,24.6,1004.2,21.1,0.0,ESE,1.0,Aotizhongxin,20160823,2016-08-23
2016,8,23,7,68.0,68.0,6.0,42.0,700.0,44.0,25.6,1004.1,21.7,0.0,SSE,1.6,Aotizhongxin,20160823,2016-08-23
2016,8,23,8,67.0,67.0,8.0,47.0,800.0,45.0,27.4,1004.5,21.7,0.0,S,1.4,Aotizhongxin,20160823,2016-08-23
2016,8,23,9,77.0,77.0,10.0,44.0,800.0,65.0,28.9,1004.0,17.4,0.0,SSW,2.0,Aotizhongxin,20160823,2016-08-23
2016,8,23,10,22.0,22.0,11.0,25.0,500.0,93.0,29.7,1003.8,16.8,0.0,SSE,1.8,Aotizhongxin,20160823,2016-08-23
2016,8,23,11,25.0,25.0,11.0,35.0,500.0,93.0,29.5,1003.2,17.7,0.0,SSE,1.5,Aotizhongxin,20160823,2016-08-23
2016,8,23,12,47.0,47.0,13.0,29.0,600.0,130.0,30.1,1002.7,17.9,0.0,SE,1.9,Aotizhongxin,20160823,2016-08-23
2016,8,23,13,52.0,52.0,13.0,18.0,600.0,180.0,30.0,1001.9,17.8,0.0,SE,2.0,Aotizhongxin,20160823,2016-08-23
2016,8,23,14,54.0,54.0,11.0,17.0,600.0,182.0,30.4,1001.5,18.2,0.0,SSE,1.4,Aotizhongxin,20160823,2016-08-23
2016,8,23,15,72.0,72.0,8.0,35.0,800.0,155.0,30.0,1000.9,20.6,0.0,SW,2.2,Aotizhongxin,20160823,2016-08-23
2016,8,23,16,91.0,91.0,6.0,28.0,700.0,156.0,29.3,1000.7,21.3,0.0,WSW,0.8,Aotizhongxin,20160823,2016-08-23
2016,8,23,17,66.0,66.0,6.0,33.0,700.0,150.0,28.9,1000.7,21.7,0.0,SW,1.1,Aotizhongxin,20160823,2016-08-23
2016,8,23,18,100.0,100.0,5.0,51.0,1000.0,122.0,28.7,1000.6,21.0,0.0,N,1.0,Aotizhongxin,20160823,2016-08-23
2016,8,23,19,82.0,82.0,7.0,49.0,1100.0,119.0,28.2,1000.5,20.7,0.0,ENE,1.3,Aotizhongxin,20160823,2016-08-23
2016,8,23,20,81.0,81.0,7.0,49.0,1000.0,102.0,28.1,1001.0,20.9,0.0,NE,1.3,Aotizhongxin,20160823,2016-08-23
2016,8,23,21,84.0,84.0,6.0,44.0,1000.0,93.0,27.2,1001.2,21.2,0.0,ENE,1.4,Aotizhongxin,20160823,2016-08-23
2016,8,23,22,78.0,78.0,7.0,44.0,1000.0,85.0,26.9,1001.2,21.4,0.0,NNE,1.1,Aotizhongxin,20160823,2016-08-23
2016,8,23,23,80.0,80.0,6.0,50.0,900.0,71.0,26.4,1001.0,21.4,0.0,ENE,1.0,Aotizhongxin,20160823,2016-08-23
2016,8,24,0,63.0,63.0,6.0,46.0,900.0,71.0,26.5,1001.0,21.5,0.0,NE,0.8,Aotizhongxin,20160824,2016-08-24
2016,8,24,1,80.0,80.0,6.0,34.0,900.0,85.0,26.1,1000.9,21.3,0.0,NNE,1.4,Aotizhongxin,20160824,2016-08-24
2016,8,24,2,100.0,100.0,4.0,59.305833186451636,900.0,66.0,25.7,1000.6,20.5,0.0,NNE,1.2,Aotizhongxin,20160824,2016-08-24
2016,8,24,3,105.0,105.0,3.0,76.0,1100.0,25.0,24.8,1000.9,21.1,0.0,NNE,0.8,Aotizhongxin,20160824,2016-08-24
2016,8,24,4,100.0,100.0,2.0,92.0,1100.0,42.0,25.1,1000.8,20.8,0.0,NE,1.1,Aotizhongxin,20160824,2016-08-24
2016,8,24,5,84.0,84.0,2.0,44.0,900.0,43.0,24.7,1001.0,21.2,0.0,NE,0.8,Aotizhongxin,20160824,2016-08-24
2016,8,24,6,57.0,57.0,2.0,40.0,800.0,54.0,24.6,1001.3,21.3,0.0,ENE,0.8,Aotizhongxin,20160824,2016-08-24
2016,8,24,7,63.0,63.0,2.0,46.0,900.0,51.0,25.4,1001.6,21.5,0.0,NE,1.1,Aotizhongxin,20160824,2016-08-24
2016,8,24,8,71.0,71.0,3.0,51.0,900.0,55.0,26.0,1001.8,21.0,0.0,NNE,0.9,Aotizhongxin,20160824,2016-08-24
2016,8,24,9,64.0,64.0,3.0,37.0,900.0,88.0,27.4,1001.5,21.2,0.0,N,1.0,Aotizhongxin,20160824,2016-08-24
2016,8,24,10,69.0,73.0,9.0,59.305833186451636,900.0,104.0,28.4,1001.5,20.9,0.0,ENE,1.1,Aotizhongxin,20160824,2016-08-24
2016,8,24,11,74.0,74.0,4.0,31.0,300.0,133.0,28.4,1000.9,20.9,0.0,SW,1.2,Aotizhongxin,20160824,2016-08-24
2016,8,24,12,78.0,78.0,4.0,46.0,1000.0,124.0,28.9,1000.5,21.1,0.0,WSW,1.3,Aotizhongxin,20160824,2016-08-24
2016,8,24,13,69.0,78.0,6.0,49.0,1100.0,42.0,30.2,999.9,21.6,0.0,SW,1.2,Aotizhongxin,20160824,2016-08-24
2016,8,24,14,85.0,85.0,4.0,42.0,900.0,132.0,31.0,999.6,20.9,0.0,SSW,1.1,Aotizhongxin,20160824,2016-08-24
2016,8,24,15,73.0,73.0,4.0,37.0,900.0,159.0,31.5,999.1,21.9,0.0,SE,1.1,Aotizhongxin,20160824,2016-08-24
2016,8,24,16,69.0,75.0,4.0,51.0,900.0,152.0,30.9,998.8,21.7,0.0,SE,1.4,Aotizhongxin,20160824,2016-08-24
2016,8,24,17,77.0,87.0,4.0,85.0,1000.0,134.0,30.6,998.8,21.7,0.0,S,1.5,Aotizhongxin,20160824,2016-08-24
2016,8,24,18,77.0,85.0,3.0,61.0,1000.0,135.0,30.7,998.8,21.5,0.0,SSW,1.3,Aotizhongxin,20160824,2016-08-24
2016,8,24,19,78.0,79.0,3.0,61.0,1000.0,125.0,30.0,999.1,21.9,0.0,SSE,1.0,Aotizhongxin,20160824,2016-08-24
2016,8,24,20,72.0,80.0,3.0,59.0,1000.0,99.0,29.4,999.6,22.1,0.0,S,1.0,Aotizhongxin,20160824,2016-08-24
2016,8,24,21,72.0,84.0,2.0,55.0,1000.0,90.0,28.5,999.9,22.7,0.0,SW,0.8,Aotizhongxin,20160824,2016-08-24
2016,8,24,22,91.0,103.0,2.0,65.0,1200.0,68.0,27.4,999.9,23.4,0.0,SSW,0.1,Aotizhongxin,20160824,2016-08-24
2016,8,24,23,96.0,96.0,2.0,50.0,1000.0,82.0,27.0,999.3,23.7,0.0,ESE,0.8,Aotizhongxin,20160824,2016-08-24
2016,8,25,0,101.0,106.0,2.0,67.0,1100.0,58.0,27.6,999.8,23.4,0.0,N,0.8,Aotizhongxin,20160825,2016-08-25
2016,8,25,1,101.0,109.0,2.0,107.0,1200.0,3.0,28.2,1000.1,22.7,0.0,W,1.4,Aotizhongxin,20160825,2016-08-25
2016,8,25,2,49.0,49.0,2.0,51.0,600.0,51.0,29.8,1000.2,16.9,0.0,NW,4.1,Aotizhongxin,20160825,2016-08-25
2016,8,25,3,10.0,10.0,2.0,15.0,300.0,77.0,29.4,1000.6,16.2,0.0,NNW,3.6,Aotizhongxin,20160825,2016-08-25
2016,8,25,4,9.0,9.0,2.0,14.0,200.0,75.0,29.2,1001.3,15.3,0.0,NNW,4.2,Aotizhongxin,20160825,2016-08-25
2016,8,25,5,7.0,7.0,2.0,18.0,200.0,77.0,28.8,1002.1,15.0,0.0,NNW,2.8,Aotizhongxin,20160825,2016-08-25
2016,8,25,6,3.0,6.0,2.0,10.0,100.0,102.0,28.4,1003.0,13.9,0.0,NNW,3.5,Aotizhongxin,20160825,2016-08-25
2016,8,25,7,9.0,25.0,2.0,20.0,200.0,84.0,28.0,1004.2,14.3,0.0,NNE,2.5,Aotizhongxin,20160825,2016-08-25
2016,8,25,8,9.0,27.0,4.0,31.0,300.0,62.0,27.8,1005.0,15.1,0.0,NNE,2.9,Aotizhongxin,20160825,2016-08-25
2016,8,25,9,7.0,23.0,2.0,27.0,300.0,58.0,26.7,1007.0,14.1,0.0,NE,4.9,Aotizhongxin,20160825,2016-08-25
2016,8,25,10,11.0,15.0,2.0,16.0,200.0,64.0,26.7,1008.1,12.7,0.0,NNE,4.1,Aotizhongxin,20160825,2016-08-25
2016,8,25,11,7.0,7.0,2.0,17.0,200.0,59.0,26.0,1008.9,12.4,0.0,ENE,4.1,Aotizhongxin,20160825,2016-08-25
2016,8,25,12,8.0,8.0,2.0,20.0,200.0,59.0,27.1,1009.0,11.6,0.0,NE,4.9,Aotizhongxin,20160825,2016-08-25
2016,8,25,13,3.0,6.0,2.0,12.0,200.0,72.0,28.5,1008.8,11.1,0.0,NE,3.5,Aotizhongxin,20160825,2016-08-25
2016,8,25,14,9.0,9.0,2.0,13.0,200.0,76.0,29.0,1008.5,12.0,0.0,ENE,3.0,Aotizhongxin,20160825,2016-08-25
2016,8,25,15,15.0,15.0,2.0,19.0,200.0,71.0,29.4,1008.4,9.5,0.0,NE,3.9,Aotizhongxin,20160825,2016-08-25
2016,8,25,16,5.0,6.0,2.0,16.0,100.0,69.0,29.2,1008.6,8.8,0.0,NE,3.8,Aotizhongxin,20160825,2016-08-25
